ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_km,Prep_time_min,Order_hour,Order_period,Order_dayofweek,Is_weekend
0x320f,SURRES17DEL03,24.0,4.7,21.149569,72.772697,21.209569,72.832697,2022-03-19,23:20,23:35,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,16,9.122108408658214,15.0,23,Night,5,1
0xd166,AGRRES07DEL02,34.0,4.0,27.160934,78.044095,27.290934,78.174095,2022-02-14,21:35,21:50,Fog,Jam,2,Buffet,scooter,0.0,No,Metropolitian,39,19.34366892423054,15.0,21,Night,0,0
0x2866,INDORES07DEL01,29.0,4.8,22.722634,75.886959,22.792634,75.956959,2022-03-06,23:45,00:00,Fog,Low,2,Buffet,scooter,0.0,No,Unknown,21,10.587929946825927,15.0,23,Night,6,1
0x6a98,CHENRES09DEL01,32.0,4.3,13.044694,80.26147,13.154694,80.37147,2022-03-31,21:50,22:00,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,32,17.074283280249404,10.0,21,Night,3,0
0xbbd0,MYSRES16DEL01,34.0,4.6,12.316967,76.603067,12.426967,76.713067,2022-03-20,21:00,21:15,Windy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,25,17.09819699771769,15.0,21,Night,6,1
0x243b,VADRES20DEL01,38.0,4.8,22.311358,73.164798,22.381358,73.234798,2022-03-10,22:15,22:25,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,19,10.602467987619507,10.0,22,Night,3,0
0xadb8,HYDRES010DEL01,30.0,4.8,17.428294,78.404423,17.538294,78.514423,2022-03-16,23:40,23:50,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,23,16.903050893204163,10.0,23,Night,2,0
0xd544,AURGRES08DEL01,29.0,4.2,19.876428,75.364792,19.886428,75.374792,2022-02-15,10:40,10:55,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,29,1.526390528099105,15.0,10,Morning,1,0
0x961f,PUNERES17DEL01,27.0,4.9,18.530963,73.828972,18.640963,73.938972,2022-03-27,21:15,21:30,Windy,Jam,2,Meal,scooter,1.0,No,Urban,16,16.852834881460105,15.0,21,Night,6,1
0xd9df,KNPRES010DEL03,27.0,4.7,26.47775,80.351569,26.61775,80.491569,2022-02-14,21:50,22:00,Windy,Jam,1,Buffet,scooter,0.0,No,Urban,20,20.887107461224954,10.0,21,Night,0,0
0x1a4a,JAPRES01DEL01,29.0,4.6,26.90519,75.810753,26.94519,75.850753,2022-03-07,15:15,15:20,Windy,Medium,1,Drinks,motorcycle,0.0,No,Urban,21,5.958965689667193,5.0,15,Evening,0,0
0x7a88,SURRES15DEL01,27.0,4.8,21.160522,72.771477,21.200522,72.811477,2022-04-03,16:40,16:50,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,16,6.081387490813416,10.0,16,Evening,6,1
0x2e0c,BANGRES20DEL03,26.0,4.6,12.972161,77.596014,13.032161,77.656014,2022-03-26,17:50,18:05,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23,9.315035594044879,15.0,17,Evening,5,1
0xa891,COIMBRES11DEL03,22.0,4.9,11.001753,76.986241,11.061753,77.046241,2022-03-09,17:15,17:30,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,25,9.348433430020535,15.0,17,Evening,2,0
0x1f22,COIMBRES17DEL01,31.0,4.9,11.026117,76.944652,11.036117,76.954652,2022-04-05,10:35,10:40,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,1.5580739318105787,5.0,10,Morning,1,0
0x9935,JAPRES06DEL02,29.0,4.6,26.911927,75.797282,26.961927,75.847282,2022-03-19,20:35,20:40,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,11,7.448363764234237,5.0,20,Night,5,1
0xd7c6,AGRRES13DEL01,27.0,4.6,27.159795,78.04299,27.229795,78.11299,2022-02-18,19:15,19:30,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,10.417108580081402,15.0,19,Evening,4,0
0x80f3,MUMRES010DEL02,22.0,4.7,19.003517,72.82765,19.023517,72.84765,2022-04-01,08:30,08:35,Sandstorms,Low,1,Buffet,scooter,1.0,No,Urban,11,3.060475538709063,5.0,8,Morning,4,0
0x1ddf,PUNERES05DEL02,25.0,4.9,18.543626,73.905101,18.673626,74.035101,2022-03-16,22:25,22:30,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,19.915731481294102,5.0,22,Night,2,0
0x9a1,INDORES17DEL01,37.0,4.7,22.761226,75.887522,22.831226,75.957521,2022-04-02,23:25,23:30,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,25,10.5864846162781,5.0,23,Night,5,1
0x9358,COIMBRES05DEL02,39.0,4.9,11.022169,76.999594,11.152169,77.129594,2022-03-25,20:35,20:50,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27,20.253058591951756,15.0,20,Night,4,0
0x791a,BANGRES06DEL02,37.0,4.6,12.979096,77.640625,13.109096,77.770625,2022-03-23,17:40,17:55,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,36,20.180911382710004,15.0,17,Evening,2,0
0x4710,INDORES12DEL02,28.0,4.7,22.74806,75.8934,22.82806,75.9734,2022-03-23,23:20,23:30,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,12.099251698246315,10.0,23,Night,2,0
0x9a72,JAPRES18DEL01,38.0,5.0,26.913987,75.752891,26.923987,75.762891,2022-03-13,10:35,10:40,Sunny,Low,2,Snack,scooter,0.0,No,Urban,17,1.489777721651655,5.0,10,Morning,6,1
0xbed1,JAPRES04DEL01,23.0,4.7,26.902328,75.794257,26.972328,75.864257,2022-03-14,22:00,22:10,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,38,10.42769256917753,10.0,22,Night,0,0
0xc8f7,ALHRES08DEL01,30.0,4.6,25.450329,81.834279,25.490329,81.874279,2022-02-13,13:45,13:50,Fog,High,2,Meal,motorcycle,1.0,No,Metropolitian,39,5.992261339612392,5.0,13,Afternoon,6,1
0x1e04,CHENRES06DEL02,31.0,4.0,13.054347,80.257221,13.134347,80.337221,2022-03-27,18:50,19:05,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,33,12.417792351617555,15.0,18,Evening,6,1
0xa105,BANGRES11DEL03,31.0,4.8,12.934365,77.616155,12.994365,77.676155,2022-04-01,23:20,23:25,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,18,9.315725653468126,5.0,23,Night,4,0
0x2cee,COIMBRES18DEL02,35.0,4.4,11.02091,76.940432,11.15091,77.070432,2022-03-12,20:15,20:25,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,39,20.253101372632372,10.0,20,Night,5,1
0xa29a,HYDRES18DEL02,33.0,4.6,17.450851,78.379347,17.580851,78.509347,2022-03-14,23:20,23:35,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,21,19.97462742500737,15.0,23,Night,0,0
0xb23e,BANGRES09DEL02,31.0,4.4,12.934179,77.615797,13.064179,77.745797,2022-03-29,20:35,20:45,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,47,20.18269322461139,10.0,20,Night,1,0
0x4638,JAPRES05DEL02,22.0,4.8,26.905287,75.794592,27.035287,75.924592,2022-04-04,20:00,20:10,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,20,19.36320422209685,10.0,20,Night,0,0
0x1a91,VADRES20DEL01,37.0,4.7,22.311358,73.164798,22.421358,73.274798,2022-03-06,23:15,23:30,Sunny,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,16,16.659917302375398,15.0,23,Night,6,1
0x3404,BANGRES06DEL01,39.0,4.1,12.979096,77.640625,13.089096,77.750625,2022-03-04,20:30,20:40,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,32,17.076492495612452,10.0,20,Night,4,0
0x986a,MUMRES09DEL03,36.0,4.0,18.994049,72.825203,19.054049,72.885203,2022-03-05,17:20,17:25,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,9.181151801248024,5.0,17,Evening,5,1
0x2c9b,VADRES06DEL03,28.0,4.8,22.31279,73.170283,22.34279,73.200283,2022-03-07,23:50,00:00,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,17,4.544194013501194,10.0,23,Night,0,0
0x7bde,MYSRES18DEL03,30.0,4.0,12.337928,76.617889,12.397928,76.677889,2022-03-07,17:30,17:45,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,31,9.326360257118816,15.0,17,Evening,0,0
0xcdc8,AGRRES01DEL03,34.0,4.9,27.161661,78.011544,27.301661,78.151544,2022-02-18,22:15,22:30,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20.83116974039113,15.0,22,Night,4,0
0x7640,COIMBRES20DEL01,34.0,4.6,10.994136,76.963303,11.034136,77.003303,2022-03-11,14:25,14:35,Stormy,High,1,Drinks,scooter,1.0,No,Urban,33,6.232472211118879,10.0,14,Afternoon,4,0
0xd689,KOCRES07DEL01,29.0,4.5,9.985697,76.281128,9.995697,76.291128,2022-02-11,10:55,11:05,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,11,1.5606562752171242,10.0,10,Morning,4,0
0xae8a,INDORES19DEL01,35.0,4.9,22.745536,75.893106,22.755536,75.903106,2022-03-28,11:20,11:35,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,35,1.5125976112065025,15.0,11,Afternoon,0,0
0x3d09,SURRES06DEL03,28.0,4.6,21.185047,72.80859,21.245047,72.86859,2022-03-05,17:40,17:50,Sunny,Medium,2,Snack,scooter,0.0,No,Metropolitian,10,9.12108977493757,10.0,17,Evening,5,1
0xa1a7,COIMBRES17DEL01,35.0,4.1,11.026117,76.944652,11.066117,76.984652,2022-04-01,12:50,12:55,Sandstorms,High,2,Meal,scooter,1.0,No,Metropolitian,33,6.232139486668102,5.0,12,Afternoon,4,0
0x33fc,RANCHIRES17DEL03,30.0,4.9,23.374878,85.335739,23.464878,85.425739,2022-04-06,21:55,22:05,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,49,13.582342704260105,10.0,21,Night,2,0
0x8308,VADRES20DEL02,23.0,5.0,22.311358,73.164798,22.441358,73.294798,2022-03-06,18:35,18:40,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27,19.688340311678566,5.0,18,Evening,6,1
0xaf2f,CHENRES01DEL02,25.0,4.6,13.005801,80.250744,13.085801,80.330744,2022-03-02,22:45,22:55,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,27,12.418981672303648,10.0,22,Night,2,0
0x2111,BANGRES19DEL03,35.0,4.0,12.914264,77.6784,12.944264,77.7084,2022-03-30,20:30,20:45,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36,4.65818248829983,15.0,20,Night,2,0
0x90e0,INDORES15DEL03,21.0,4.7,22.760072,75.892574,22.790072,75.922574,2022-03-09,19:40,19:55,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,11,4.537418110277337,15.0,19,Evening,2,0
0x78bb,HYDRES20DEL01,22.0,4.2,17.483216,78.552111,17.553216,78.622111,2022-03-10,21:25,21:30,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,10.7555029596215,5.0,21,Night,3,0
0x1544,MUMRES19DEL02,24.0,4.4,19.131141,72.813074,19.21114,72.893074,2022-03-23,21:30,21:35,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,40,12.236322809891128,5.0,21,Night,2,0
0x5907,INDORES20DEL03,30.0,4.3,22.732225,75.874765,22.762225,75.904765,2022-03-13,21:40,21:45,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Unknown,47,4.537843333696388,5.0,21,Night,6,1
0x356f,CHENRES04DEL02,33.0,4.7,13.02978,80.208812,13.10978,80.288812,2022-03-04,23:00,23:05,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,28,12.418394742110447,5.0,23,Night,4,0
0x8083,RANCHIRES04DEL02,20.0,4.6,23.359033,85.325347,23.379033,85.345347,2022-03-24,11:25,11:35,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,24,3.0188284633848217,10.0,11,Afternoon,3,0
0xb94c,BANGRES02DEL02,26.0,4.6,12.970221,77.645396,13.020221,77.695396,2022-03-30,22:35,22:50,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,18,7.762635434587253,15.0,22,Night,2,0
0x96b3,JAPRES18DEL02,31.0,4.1,26.913987,75.752891,26.933987,75.772891,2022-03-01,10:10,10:15,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,2.9794969556315394,5.0,10,Morning,1,0
0x2162,VADRES010DEL01,33.0,4.8,22.310329,73.169083,22.350329,73.209083,2022-03-26,16:00,16:10,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,16,6.058874461145507,10.0,16,Evening,5,1
0xe155,DEHRES19DEL01,21.0,4.8,30.372202,78.077151,30.482202,78.187151,2022-02-14,22:20,22:30,Fog,Low,1,Snack,scooter,0.0,No,Urban,22,16.150667360477375,10.0,22,Night,0,0
0xa20a,PUNERES13DEL03,21.0,4.7,18.56245,73.916619,18.65245,74.006619,2022-03-10,23:45,23:55,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,28,13.787860239172547,10.0,23,Night,3,0
0x9f33,JAPRES13DEL01,23.0,4.5,26.846156,75.8023,26.916156,75.8723,2022-04-04,20:35,20:45,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,10.42999110860193,10.0,20,Night,0,0
0x36e2,SURRES12DEL01,24.0,4.5,21.183434,72.814492,21.223434,72.854492,2022-03-21,12:20,12:30,Stormy,High,2,Meal,motorcycle,1.0,No,Metropolitian,29,6.080949025950904,10.0,12,Afternoon,0,0
0x5ad5,JAPRES14DEL02,26.0,4.7,26.88842,75.800689,26.93842,75.850689,2022-03-30,21:35,21:40,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,28,7.449051156906713,5.0,21,Night,2,0
0xb784,BANGRES16DEL03,33.0,4.6,13.029198,77.570997,13.119198,77.660997,2022-04-02,20:45,20:50,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,27,13.970572124439776,5.0,20,Night,5,1
0x161c,CHENRES06DEL01,38.0,3.7,13.054347,80.257221,13.164347,80.367221,2022-04-06,22:20,22:30,Fog,Low,1,Buffet,motorcycle,2.0,No,Metropolitian,37,17.07395729139767,10.0,22,Night,2,0
0x4167,CHENRES19DEL03,35.0,4.5,12.986047,80.218114,13.046047,80.278114,2022-03-26,21:20,21:30,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,9.314781588433535,10.0,21,Night,5,1
0xa3a5,MYSRES03DEL02,33.0,5.0,12.299524,76.64262,12.349524,76.69262,2022-03-05,17:45,17:50,Cloudy,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,19,7.772596236164787,5.0,17,Evening,5,1
0x8fb2,PUNERES15DEL02,29.0,4.0,18.636215,73.751081,18.716215,73.831081,2022-03-12,21:20,21:30,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,33,12.253528674537144,10.0,21,Night,5,1
0x279c,COIMBRES15DEL01,33.0,4.7,11.006686,76.951736,11.046686,76.991736,2022-03-24,15:20,15:35,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27,6.232341754608859,15.0,15,Evening,3,0
0x6b9f,RANCHIRES08DEL02,37.0,4.8,23.353783,85.326967,23.433783,85.406967,2022-03-20,21:00,21:05,Fog,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,40,12.074281945769359,5.0,21,Night,6,1
0x446f,JAPRES16DEL03,21.0,4.9,26.849596,75.800512,26.879596,75.830512,2022-04-03,20:00,20:10,Stormy,Jam,1,Snack,motorcycle,0.0,No,Urban,11,4.470286489434607,10.0,20,Night,6,1
0x38d0,VADRES13DEL02,35.0,4.9,22.310237,73.158921,22.440237,73.288921,2022-04-02,23:55,00:05,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,28,19.68841340777118,10.0,23,Night,5,1
0x4e6c,COIMBRES05DEL01,34.0,4.7,11.022169,76.999594,11.062169,77.039594,2022-04-05,12:45,12:55,Fog,High,0,Drinks,motorcycle,0.0,No,Metropolitian,28,6.232180611484166,10.0,12,Afternoon,1,0
0x53f0,RANCHIRES08DEL01,38.0,4.8,23.353783,85.326967,23.463783,85.436967,2022-03-12,22:15,22:30,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,16.601276790345967,15.0,22,Night,5,1
0x5529,PUNERES20DEL02,30.0,4.6,18.592718,73.773572,18.642718,73.823572,2022-03-09,19:55,20:05,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,21,7.6597039787034085,10.0,19,Evening,2,0
0x3e30,SURRES09DEL01,32.0,4.9,21.175975,72.795503,21.285975,72.905503,2022-03-23,22:50,22:55,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,29,16.72115728076054,5.0,22,Night,2,0
0x30dc,HYDRES19DEL01,23.0,4.6,17.458998,78.500366,17.498998,78.540366,2022-03-03,15:25,15:30,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Urban,11,6.14663364596065,5.0,15,Evening,3,0
0x2b23,MUMRES17DEL01,30.0,4.1,19.121999,72.908493,19.131999,72.918493,2022-03-26,10:10,10:20,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,29,1.529743511582863,10.0,10,Morning,5,1
0xd343,ALHRES17DEL01,33.0,4.8,25.45235,81.841889,25.56235,81.951889,2022-02-14,17:10,17:20,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,19,16.476437954273965,10.0,17,Evening,0,0
0x1d41,INDORES14DEL02,34.0,4.9,22.761593,75.886362,22.891593,76.016362,2022-03-31,21:15,21:30,Sandstorms,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,45,19.658727827948923,15.0,21,Night,3,0
0x2def,SURRES11DEL01,23.0,4.9,21.157735,72.768778,21.197735,72.808778,2022-03-03,14:40,14:55,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,21,6.081440797008078,15.0,14,Afternoon,3,0
0x4ae3,MUMRES20DEL03,25.0,4.7,19.103249,72.846749,19.163249,72.906749,2022-03-13,22:00,22:05,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,14,9.178296996538572,5.0,22,Night,6,1
0x26da,BANGRES06DEL03,30.0,4.4,12.979096,77.640625,13.009096,77.670625,2022-03-05,21:55,22:05,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,33,4.657591594952301,10.0,21,Night,5,1
0x2308,INDORES15DEL03,27.0,5.0,22.760072,75.892574,22.790072,75.922574,2022-03-01,21:00,21:10,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,29,4.537418110277337,10.0,21,Night,1,0
0x76d5,JAPRES19DEL01,31.0,4.8,26.913726,75.75282,27.023726,75.86282,2022-03-08,17:35,17:45,Fog,Medium,1,Snack,scooter,2.0,No,Urban,38,16.384351156454095,10.0,17,Evening,1,0
0xb637,BANGRES010DEL03,33.0,5.0,12.933298,77.614293,12.993298,77.674293,2022-03-19,20:35,20:40,Cloudy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,31,9.315745106316243,5.0,20,Night,5,1
0x48b0,HYDRES15DEL01,29.0,4.6,17.45971,78.368855,17.52971,78.438855,2022-04-02,18:40,18:55,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,20,10.756165907453589,15.0,18,Evening,5,1
0x123e,VADRES03DEL01,37.0,4.3,22.32,73.17,22.43,73.28,2022-03-20,21:25,21:40,Fog,Jam,2,Meal,scooter,2.0,No,Metropolitian,43,16.6594405791231,15.0,21,Night,6,1
0xb8de,CHENRES15DEL01,27.0,4.8,13.026286,80.275235,13.136286,80.385235,2022-03-29,23:35,23:45,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,17.074904296042025,10.0,23,Night,1,0
0xaf30,SURRES01DEL02,39.0,4.7,21.186438,72.794115,21.236438,72.844115,2022-03-19,22:45,22:50,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,27,7.600994631258685,5.0,22,Night,5,1
0x7782,HYDRES11DEL02,32.0,5.0,17.430448,78.418213,17.480448,78.468213,2022-03-05,20:45,21:00,Fog,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,39,7.683765443180287,15.0,20,Night,5,1
0x6656,SURRES19DEL01,23.0,4.9,21.149669,72.772629,21.159669,72.782629,2022-04-01,09:00,09:05,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,14,1.5204704557283455,5.0,9,Morning,4,0
0x3c1c,INDORES17DEL03,28.0,4.7,22.761226,75.887522,22.851226,75.977522,2022-03-10,21:15,21:20,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,21,13.61082462242586,5.0,21,Night,3,0
0xba6,INDORES20DEL03,30.0,4.8,22.732225,75.874765,22.822225,75.964765,2022-04-02,18:30,18:35,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,38,13.612154686696366,5.0,18,Evening,5,1
0x8c98,JAPRES01DEL03,34.0,4.9,26.90519,75.810753,26.93519,75.840753,2022-03-17,21:50,22:00,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,15,4.46931202175492,10.0,21,Night,3,0
0xc3d3,KNPRES02DEL01,21.0,4.8,26.471617,80.313564,26.511617,80.353564,2022-02-17,13:35,13:50,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,26,5.969043562149228,15.0,13,Afternoon,3,0
0x89af,HYDRES11DEL02,24.0,4.7,17.430448,78.418213,17.560448,78.548213,2022-03-27,22:40,22:50,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,19.975696041451314,10.0,22,Night,6,1
0x1731,JAPRES04DEL01,39.0,5.0,26.902328,75.794257,26.972328,75.864257,2022-03-08,17:35,17:45,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Unknown,38,10.42769256917753,10.0,17,Evening,1,0
0x8aa1,BANGRES18DEL03,38.0,4.6,12.913041,77.683237,13.003041,77.773237,2022-04-02,19:15,19:30,Sunny,Jam,2,Meal,motorcycle,1.0,No,Unknown,17,13.973760919164189,15.0,19,Evening,5,1
0x4cbb,RANCHIRES17DEL01,38.0,4.9,23.374878,85.335739,23.384878,85.345739,2022-03-03,11:35,11:45,Sandstorms,High,2,Drinks,motorcycle,1.0,No,Metropolitian,28,1.5093577696337532,10.0,11,Afternoon,3,0
0x4ac2,CHENRES07DEL01,38.0,4.3,13.081878,80.248519,13.191878,80.358519,2022-04-02,23:10,23:20,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,43,17.07302628964209,10.0,23,Night,5,1
0xbd39,VADRES05DEL01,24.0,4.7,22.310526,73.170937,22.380526,73.240937,2022-03-25,20:25,20:40,Windy,Jam,1,Buffet,scooter,1.0,No,Unknown,15,10.602497166339631,15.0,20,Night,4,0
0x4f68,RANCHIRES18DEL01,37.0,4.7,23.351489,85.324253,23.361489,85.334253,2022-03-09,11:20,11:30,Sunny,High,1,Drinks,motorcycle,1.0,No,Metropolitian,15,1.509479521227172,10.0,11,Afternoon,2,0
0x4def,BANGRES02DEL03,22.0,4.5,12.970221,77.645396,13.000221,77.675396,2022-03-03,21:20,21:30,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,4.657672650623545,10.0,21,Night,3,0
0xc831,KOCRES04DEL02,28.0,4.6,9.966783,76.242981,9.986783,76.262981,2022-02-17,11:25,11:35,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,21,3.121378243248519,10.0,11,Afternoon,3,0
0xb5e2,MYSRES16DEL02,22.0,4.9,12.316967,76.603067,12.446967,76.733067,2022-03-04,23:40,23:45,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,20.20658151050797,5.0,23,Night,4,0
0x270e,MUMRES02DEL03,34.0,5.0,19.221315,72.862381,19.311315,72.952381,2022-03-25,23:50,23:55,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,13.762197002525635,5.0,23,Night,4,0
0xe158,KNPRES16DEL03,28.0,4.8,26.482581,80.315628,26.512581,80.345628,2022-02-17,19:50,20:00,Stormy,Jam,2,Drinks,scooter,0.0,No,Urban,10,4.476679400517646,10.0,19,Evening,3,0
0x975d,INDORES02DEL02,24.0,4.5,22.651847,75.881991,22.731847,75.961991,2022-03-14,17:25,17:35,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,12.103166363270562,10.0,17,Evening,0,0
0x216a,JAPRES14DEL02,31.0,4.6,26.88842,75.800689,26.96842,75.880689,2022-03-10,19:25,19:30,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,16,11.917779612813971,5.0,19,Evening,3,0
0xa6cc,COIMBRES20DEL01,21.0,5.0,10.994136,76.963303,11.034136,77.003303,2022-03-05,16:40,16:50,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,15,6.232472211118879,10.0,16,Evening,5,1
0x25ce,HYDRES05DEL03,26.0,4.7,17.433809,78.386744,17.493809,78.446744,2022-03-07,23:10,23:20,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,22,9.220316822180319,10.0,23,Night,0,0
0x34bb,CHENRES03DEL01,38.0,4.2,13.091809,80.219104,13.131809,80.259104,2022-03-07,15:50,16:00,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,6.2086819840397665,10.0,15,Evening,0,0
0xc69b,AGRRES14DEL02,23.0,4.2,27.16185,78.040165,27.24185,78.120165,2022-02-16,18:45,18:55,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,36,11.904934021697233,10.0,18,Evening,2,0
0x7713,CHENRES16DEL03,36.0,4.2,13.049645,80.242268,13.139645,80.332268,2022-04-02,17:55,18:05,Sandstorms,Medium,2,Buffet,scooter,2.0,No,Urban,38,13.970007989574006,10.0,17,Evening,5,1
0x3065,VADRES01DEL02,39.0,4.3,22.307898,73.167788,22.387898,73.247788,2022-03-06,18:10,18:15,Stormy,Medium,1,Buffet,scooter,2.0,No,Metropolitian,34,12.117044368866695,5.0,18,Evening,6,1
0x54ba,SURRES11DEL01,25.0,4.9,21.157735,72.768778,21.167735,72.778778,2022-03-17,11:20,11:30,Cloudy,High,1,Drinks,motorcycle,0.0,No,Urban,30,1.5204319193295497,10.0,11,Afternoon,3,0
0xbb55,BANGRES05DEL01,38.0,4.7,12.970324,77.645748,13.010324,77.685748,2022-04-01,14:25,14:30,Cloudy,High,2,Meal,scooter,0.0,No,Metropolitian,29,6.210168035777162,5.0,14,Afternoon,4,0
0xa60d,HYDRES19DEL01,34.0,5.0,17.458998,78.500366,17.498998,78.540366,2022-03-11,12:10,12:25,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,34,6.14663364596065,15.0,12,Afternoon,4,0
0xcf18,ALHRES05DEL01,29.0,4.7,25.457687,81.835585,25.497687,81.875585,2022-02-11,15:25,15:30,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,Urban,11,5.992096714696517,5.0,15,Evening,4,0
